pl_vib_vec,vibration_x,vibration_y,vibration_z,acoustic_rms,spindle_load,tool_wear
-0.5501968296707069,0.4967141530112327,-1.0469109826819396,0.1838345163225043,0.5121828611851357,49.058987806135896,-0.0167672376000161
0.3996750846656083,-0.1375495048881253,0.5372245895537336,2.6933910621220263,0.4456325389166403,49.48921369580169,-0.0142531426524662
1.835965959382703,0.6491181306668111,1.186847828715892,0.3505148208509668,0.4510089384771772,48.94492008788799,0.0356388507090383
2.2458430670016125,1.5251742452572032,0.7206688217444092,-1.0029824024174212,0.4519416917881018,54.87302489743319,0.0286917953280921
0.7670408443205078,-0.2312941895910986,0.9983350339116064,-0.0940346545229543,0.5060986029001445,52.12239165195986,0.0397299351081404
-0.9844988789711074,-0.2305629755338839,-0.7539359034372235,-1.7744593427588031,0.4693990324739089,51.13865750283977,0.0278653402454109
0.16512194862258878,1.5835015932057477,-1.418379644583159,-0.0784553604475828,0.5255609514884472,43.68812917152215,0.0540061300813422
2.277774814274943,0.772438303134324,1.505336511140619,-0.830554270010051,0.3582693816510635,48.15713702374838,0.0547306939338177
-0.7818611583010335,-0.4637560156704775,-0.318105142630556,0.918249460692399,0.458301080796505,54.55052950434062,0.0876691002970843
0.3033067269164785,0.5489932101334987,-0.2456864832170202,-0.546323691321768,0.4449839352639542,50.25281453109495,0.0701781772933677
0.8776427821316635,-0.456269729981869,1.3339125121135325,-0.11319193437995,0.488612558647494,53.369136976251625,0.1265958873041015
0.10465322223497775,-0.4578669944566043,0.562520216691582,-0.6316264618475771,0.4746701638982236,58.91118659277469,0.0764883910075181
0.7132896433617231,0.250539826962746,0.4627498163989771,1.7431401295516873,0.5416077000741307,55.2788059000112,0.1038696033508687
0.2684483332668741,-1.9039878929780267,2.172436226244901,-0.316596590278026,0.4088916317529514,50.55871520529642,0.1635440101993219
-2.350423196560081,-1.7149106845502022,-0.6355125120098786,1.8375606174606172,0.5042760034091037,47.54512562864967,0.1312972250407593
0.3848520984828664,-0.5515655849950828,0.9364176834779492,0.8195127342412115,0.5300612100097633,37.33947146217941,0.1237024267119117
-0.9352318624852304,-1.0013943798054743,0.0661625173202439,0.4877850975998608,0.5951197199338877,49.27244279292523,0.1643814312507533
0.6047123777201462,0.3263988694072824,0.2783135083128638,0.374808915723524,0.478342008807728,48.49145288903584,0.1604921551557091
0.643603750462443,-0.895157742426143,1.538761492888586,0.4002304647637855,0.5187961968366395,52.080494302927555,0.1632825948876339
-0.8800219121650388,-1.3987225719571643,0.5187006597921255,-1.9208820146565464,0.4125230862475071,49.36628515890784,0.1680825837840256
2.029677514161323,1.4799446945827406,0.5497328195785822,-0.2717354313201632,0.3832613749165861,48.54103395942789,0.2553674721125188
0.8737503363229091,-0.2107655785422897,1.0845159148651988,0.8526633321564445,0.5452408631779342,41.25311256690636,0.2049689619963172
-0.2691185920458121,0.083253722915229,-0.3523723149610411,-0.0410344243604529,0.5028670889630575,45.45741603652272,0.1814886527933424
-2.234365287433807,-1.408307871703092,-0.8260574157307148,-1.3969696895483927,0.5622136973919941,52.547658349106435,0.2598741951801107
-1.558312719118053,-0.5272276137317587,-1.0310851053862944,-0.0438268951807575,0.4347608777101973,58.75108926359771,0.2522214181022114
-1.8232681669284658,0.1287924967863493,-1.9520606637148152,1.713040469793733,0.5295690883917342,49.69107215203671,0.2346706713796042
0.9386660185651958,-1.1324088740627605,2.0710748926279563,1.2561840672144906,0.5971578326991012,51.82490240146604,0.2413376182262771
-0.6927712480193278,0.3949975179882738,-1.0877687660076016,-0.0523542595447308,0.5248451803463837,54.955385781190046,0.2834694559231646
-0.7858665808383868,-0.5806243939931438,-0.205242186845243,0.9614564250209172,0.5178319344646847,46.14567327825536,0.2750616334502109
-0.5311946837065005,-0.2709646575845563,-0.2602300261219442,-0.3561424742636915,0.5045736224829616,52.04136113851442,0.2514804436310979
-0.2557009151350925,-0.5802627237376171,0.3245618086025246,-1.693149642580829,0.4257447048420603,46.511988353257,0.3357447992920933
2.707901029642945,1.874436869283777,0.8334641603591681,-0.9133866457421348,0.5722103837404852,54.54570904020345,0.3013201907556808
0.8881485295260286,0.0093762563199645,0.8787722732060641,1.574325509037147,0.4740318142213264,50.98575005033765,0.3499114347296485
-1.5983294683111147,-1.0341226516149424,-0.5642068166961722,-0.2621989431588253,0.5299418182873424,51.72814184331678,0.3555686991593143
0.6991687308400085,0.8468479857272062,-0.1476792548871977,-0.2312324425630094,0.4267088993962407,46.33003774914722,0.3199798091103437
-0.893231533649985,-1.1958257800639458,0.3025942464139608,-0.2873292613213423,0.4460305907560263,53.78534049712469,0.370663797287263
0.006491267963452785,0.2345962611948912,-0.2281049932314384,1.917002922668075,0.5769009031991389,60.68089126805644,0.3469711490027263
-0.30471911540803176,-1.9332226614065804,1.6285035459985486,1.6391826465986608,0.4879243780467469,45.224916147590925,0.3326659882639211
-0.788319031498921,-1.301023790142176,0.5127047586432549,2.232361362826261,0.578096225553378,48.57282754932493,0.3715080366795572
0.9819177209897059,0.2247382909084373,0.7571794300812685,-0.1451066828803943,0.5016638780549368,51.4368079212336,0.3979527500355256
1.4528131810430946,0.7670584313177835,0.6857547497253113,0.3099204144082816,0.4136234816165817,54.217949573202816,0.3907452670400733
1.3975941043650737,0.2006749287954029,1.1969191755696709,-1.501989225618075,0.5504647095076726,47.495335049606986,0.403859033181498
0.1194118753147517,-0.0856268384997487,0.2050387138145004,1.4919451480625203,0.4765096728899179,36.135062988171214,0.4428713208985722
-1.5426104112363432,-0.2703674554177376,-1.2722429558186057,-1.1524114311821594,0.5410816887101624,57.10330987253563,0.4321298796058018
-1.022222172996487,-1.447070953912817,0.4248487809163299,0.2325010819899343,0.5075507506679262,54.11704096246682,0.423134033774301
-1.313302603258732,-0.6876783756570388,-0.6256242276016932,-1.0812196112640091,0.4292772551503904,41.60692067494337,0.4640406064733465
-0.930070320472232,-0.4277581419390584,-0.5023121785331736,-0.5724265122283315,0.5147908640726743,47.29096233130951,0.4639535113390849
1.7039580105208283,1.0907176515227042,0.613240358998124,-0.8204647183978061,0.6165302421683977,58.17686640067451,0.4195679039707591
1.643659759858423,0.3779285111553092,1.2657312487031138,-0.590720149882394,0.5315113672430926,57.58208430815781,0.4885670582754289
-1.6787235464608397,-1.728015137492827,0.0492915910319873,-0.5216101942140251,0.5041291159237082,55.043450292093794,0.497836574154322
0.6972486474690983,0.3598237835477614,0.3374248639213369,-0.5303988878485939,0.5609151329284382,49.47683597173035,0.5004024225916172
1.3827509630037678,-0.3486276699802908,1.7313786329840586,0.85156121699832,0.5178243453473607,50.77948319842281,0.5278340116213915
-0.36926388872303734,-0.6397525935868736,0.2704887048638363,-1.0862780897029776,0.5179105928569567,49.71706504156022,0.50655212831347
3.2815509684251225,0.6495604918430122,2.6319904765821103,0.239483528514939,0.4529955819924737,56.02004094636563,0.536729995776418
1.665987366840862,1.0695985217811548,0.5963888450597071,1.2372586519481603,0.5194122011465206,46.00677796037649,0.508660812576653
-0.7587178080167458,0.9705939146844615,-1.7293117227012074,-0.4935394667292644,0.5596349299344999,46.36413968126161,0.5581418076679767
-0.013824436785725758,-0.7991889313713162,0.7853644945855904,-0.6979045948219407,0.4662026107652632,55.451658852693306,0.5990611939107979
0.1452841076734503,-0.2684689877168328,0.4137530953902831,-0.2101529311130599,0.5793734686892237,50.18562660378601,0.5501028729506492
1.6956409174377034,0.372721615821005,1.3229193016166985,1.2004543005694306,0.5037063356762319,57.30691862144344,0.5648039573602445
1.7246378436532184,1.0177181078228597,0.7069197358303587,0.2151941213036078,0.464046120563173,47.06416877210227,0.5757996911421689
-0.5404322232586563,-0.4362864608617303,-0.104145762396926,-0.5097704061158187,0.5584591592427242,50.15498596814147,0.6025999645160319
-1.3314725810732686,-0.1420564033971981,-1.1894161776760706,0.5056779378213493,0.4943808028664103,45.82396080844642,0.5887392745429256
-1.2355869661026326,-1.06201760445635,-0.1735693616462826,-1.080133465061584,0.5468392182842411,50.479987102614615,0.6284249475738196
-1.965669179791043,-1.151174458247933,-0.81449472154311,0.7038755933593168,0.4944185015536206,43.05758697333338,0.6469367989093833
0.3143469043979099,0.858272784509995,-0.5439258801120851,0.4314807887596661,0.5061580852466642,48.01930251638315,0.6506869442690757
2.0284495981093738,1.4027017869696792,0.6257478111396947,-0.2845775919394559,0.5339703618964858,43.283348259347974,0.6146316914872386
1.6828121811985206,-0.0248335668984181,1.7076457480969387,-0.8149975211062732,0.5239801638158834,53.941381712775446,0.6799033533031722
1.4844088594519602,1.0514242488569991,0.4329846105949611,-0.8627352468009698,0.4098016811704081,54.06186020844801,0.6887473482850737
-0.7467559719410886,0.4102421722956684,-1.156998144236757,0.5591204099699274,0.4536590424448872,41.83474782005862,0.6966032274469262
-0.11173938802901506,-0.5957988110740307,0.4840594230450156,1.2536409742546086,0.5563346879457596,57.1626381628138,0.6974568449731166
1.6480914238195405,0.4114313453225669,1.2366600784969737,-0.6122898771217183,0.5034003185177532,62.9874330302408,0.7044037862841027
1.0196046271215693,1.5887871025631817,-0.5691824754416124,0.4837619716000904,0.4839635420808714,50.73753729465383,0.7306477879625279
-0.0772056074983803,0.01563929327032,-0.0928449007687003,-2.0612943524119327,0.4423643657131806,47.3090820226795,0.7584702697520691
1.6732560821371991,1.6168237844773372,0.0564322976598618,-0.5585276663255341,0.4564492096688737,64.64345424164854,0.710939190732703
-3.3094325522684818,-2.566850179143354,-0.7425823731251278,-0.0046114703977068,0.4094890529911807,43.934106757951355,0.7615625079158954
1.566680436432092,0.8755122256046735,0.6911682108274187,-0.8828785563671089,0.5056579083108133,50.63662954663999,0.748275658039851
0.0638830511529057,0.1413715857506801,-0.0774885345977744,-0.9093441160333416,0.4809430244734494,51.4413565382847,0.757406538959428
0.21959585827318318,-0.2439680366702992,0.4635638949434824,-0.6402598995711021,0.4626784682098478,57.27613124021775,0.7392693861923593
-0.6953740031250681,0.1475148866141299,-0.8428888897391981,0.320069783365687,0.5077446507573279,52.356235976420216,0.7743042118096921
-2.3233831834732666,-1.9311000082392056,-0.3922831752340608,-0.1590945652255312,0.5294923128149743,48.07151958467461,0.7700547008406318
0.6056401347508027,-0.1624881851927657,0.7681283199435683,-2.209639382002599,0.6160966371394465,45.81591517450768,0.7907229114098812
0.08849671749002946,0.415011070439552,-0.3265143529495225,-2.0917509031711634,0.4359855288074004,48.869875888047375,0.7880362723244371
3.3103618273544777,1.536507339952381,1.773854487402097,-0.577558530251743,0.5696917112071991,45.55149614738293,0.8110218322537399
-0.811115839199186,-0.4589421267797231,-0.3521737124194629,0.4873506318005142,0.5605206963495385,50.832407513862655,0.821877792859532
-0.4757316791427313,-0.7484507151162041,0.2727190359734728,-2.717483398836743,0.4730539405865616,47.7794479784674,0.841935098368776
0.5401976195966307,-0.4409993595244936,0.9811969791211242,-0.4693513341216092,0.5223133345413101,43.13738787415168,0.8177050027541733
-0.3923131506133736,0.9768745980451764,-1.36918774865855,-0.49551161634587,0.4894128336017396,56.89045374530554,0.8310896370450935
-1.3201206043940006,0.390938386285846,-1.7110589906798466,1.4194314165215287,0.5217218843461693,48.13351014911642,0.8772382854146106
-1.942192787100536,-0.4668581308578179,-1.475334656242718,-0.3535707752582532,0.5880369652520717,44.288336704215645,0.864051237658598
1.8903619010866426,0.5768843023056363,1.3134775987810063,0.4147974193370685,0.5430036854700216,49.794873019485095,0.9114905958045988
-0.33898359868879524,0.1614092148233799,-0.5003928135121751,0.173422972825133,0.53829675175674,50.985174484591695,0.904505394440301
