mv_avg_vib_x,mv_avg_vib_y,mv_avg_vib_z,mv_avg_ar,mv_avg_sl,tool_wear
0.4967141530112327,-1.0469109826819396,0.1838345163225043,0.5121828611851357,49.058987806135896,-0.0167672376000161
0.17958232406155367,-0.254843196564103,1.4386127892222653,0.478907700050888,49.27410075096879,-0.0142531426524662
0.2557843128893429,0.8620362091348128,1.5219529414864965,0.44832073869690875,49.21706689184484,0.0356388507090383
1.0871461879620072,0.9537583252301505,-0.32623379078322723,0.4514753151326395,51.908972492660595,0.0286917953280921
0.6469400278330524,0.8595019278280078,-0.5485085284701877,0.4790201473441231,53.49770827469652,0.0397299351081404
-0.23092858256249127,0.12219956523719144,-0.9342469986408787,0.4877488176870267,51.63052457739981,0.0278653402454109
0.6764693088359319,-1.086157774010191,-0.926457351603193,0.49747999198117804,47.41339333718096,0.0540061300813422
1.1779699481700359,0.04347843327873002,-0.4545048152288169,0.4419151665697553,45.92263309763527,0.0547306939338177
0.15434114373192329,0.5936156842550315,0.043847595341173995,0.40828523122378424,51.3538332640445,0.0876691002970843
0.0426185972315106,-0.28189581292378807,0.18596288468531552,0.4516425080302296,52.401672017717786,0.0701781772933677
0.04636174007581484,0.5441130144482561,-0.329757812850859,0.4667982469557241,51.81097575367329,0.1265958873041015
-0.45706836221923663,0.9482163644025572,-0.37240919811376355,0.4816413612728588,56.140161784513154,0.0764883910075181
-0.10366358374692913,0.5126350165452795,0.5557568338520551,0.5081389319861771,57.094996246392945,0.1038696033508687
-0.8267240330076404,1.317593021321939,0.7132717696368307,0.47524966591354106,52.91876055265381,0.1635440101993219
-1.8094492887641145,0.7684618571175111,0.7604820135912955,0.45658381758102756,49.05192041697305,0.1312972250407593
-1.1332381347726426,0.1504525857340353,1.3285366758509143,0.5171686067094334,42.442298545414545,0.1237024267119117
-0.7764799824002786,0.5012901003990965,0.6536489159205361,0.5625904649718254,43.30595712755232,0.1643814312507533
-0.337497755199096,0.17223801281655385,0.43129700666169235,0.5367308643708079,48.88194784098054,0.1604921551557091
-0.2843794365094303,0.9085375006007249,0.38751969024365474,0.4985691028221837,50.2859735959817,0.1632825948876339
-1.1469401571916538,1.0287310763403559,-0.7603257749463804,0.4656596415420733,50.7233897309177,0.1680825837840256
0.04061106131278813,0.5342167396853539,-1.0963087229883548,0.3978922305820466,48.95365955916787,0.2553674721125188
0.6345895580202254,0.8171243672218905,0.29046395041814066,0.46425111904726013,44.89707326316713,0.2049689619963172
-0.06375592781353034,0.36607179995207884,0.4058144538979958,0.5240539760704959,43.35526430171454,0.1814886527933424
-0.6625270743939314,-0.589214865345878,-0.7190020569544228,0.5325403931775259,49.00253719281458,0.2598741951801107
-0.9677677427174254,-0.9285712605585046,-0.7203982923645751,0.4984872875510957,55.649373806352074,0.2522214181022114
-0.19921755847270473,-1.4915728845505547,0.8346067873064877,0.4821649830509658,54.22108070781721,0.2346706713796042
-0.5018081886382055,0.05950711445657053,1.4846122685041117,0.5633634605454176,50.75798727675138,0.2413376182262771
-0.3687056780372433,0.49165306331017733,0.6019149038348799,0.5610015065227425,53.39014409132804,0.2834694559231646
-0.092813438002435,-0.6465054764264223,0.4545510827380932,0.5213385574055343,50.5505295297227,0.2750616334502109
-0.42579452578885,-0.2327361064835936,0.30265697537861286,0.5112027784738231,49.09351720838489,0.2514804436310979
-0.4256136906610867,0.032165891240290206,-1.0246460584222603,0.4651591636625109,49.276674745885714,0.3357447992920933
0.64708707277308,0.5790129844808464,-1.303268144161482,0.4989775442912727,50.52884869673022,0.3013201907556808
0.9419065628018707,0.8561182167826161,0.33046943164750614,0.5231210989809058,52.765729545270545,0.3499114347296485
-0.512373197647489,0.15728272825494594,0.6560632829391608,0.5019868162543344,51.35694594682721,0.3555686991593143
-0.09363733294386811,-0.35594303579168496,-0.24671569286091735,0.47832535884179156,49.029089796232,0.3199798091103437
