mv_avg_vib_x,mv_avg_vib_y,mv_avg_vib_z,mv_avg_ar,mv_avg_sl,tool_wear
0.4967141530112327,-1.0469109826819396,0.1838345163225043,0.5121828611851357,49.058987806135896,-0.0167672376000161
0.17958232406155367,-0.254843196564103,1.4386127892222653,0.478907700050888,49.27410075096879,-0.0142531426524662
0.33609425959663947,0.22572047852922864,1.0759134664318324,0.46960811285965104,49.164373863275195,0.0356388507090383
0.6333642560117805,0.3494575643330238,0.5561894992195191,0.46519150759176375,50.5915366218147,0.0286917953280921
0.4604325668912047,0.4792330582487403,0.42614466847102445,0.47337292665343994,50.89770762784373,0.0397299351081404
0.34526664315368993,0.27370489796774633,0.05937733326605318,0.47271061095685146,50.937865940343066,0.0278653402454109
0.5221573503039839,0.03197853474618844,0.03968694844981946,0.48026065960422226,49.90218925908294,0.0540061300813422
0.5534424694077764,0.21614828179549225,-0.06909320385766435,0.46501174986007743,49.684057729666115,0.0547306939338177
0.4404204155101927,0.156786790192598,0.040611536647898246,0.4642661199641249,50.22477681574106,0.0876691002970843
0.45127769497252324,0.11653946285163616,-0.018081986149068374,0.46233790149410786,50.22758058727645,0.0701781772933677
0.36877338361303297,0.22720974005726313,-0.02672834507914852,0.46472650668987026,50.51317662263782,0.1265958873041015
0.29988668544056324,0.2551522797767897,-0.07713652147651757,0.46555514479056637,51.21301078681589,0.0764883910075181
0.2960907732499619,0.2711213210554195,0.06288475937180588,0.47140534135084056,51.52576425706169,0.1038696033508687
0.13894229709081987,0.40692952856895387,0.035778948682532175,0.46694007637956275,51.45668932479274,0.1635440101993219
0.015352098314751721,0.3374333925303651,0.15589772660107118,0.46942913818153215,51.195918411716534,0.1312972250407593
-0.020080256892112937,0.3748699107145891,0.19737366457857994,0.4732186426707966,50.32989047737046,0.1237024267119117
-0.07780461706348714,0.3567106522796276,0.21445669005041998,0.4803892942745078,50.2676876724031,0.1643814312507533
-0.05534886781511106,0.35235525539258516,0.22336514703225913,0.48027555619302004,50.16900796221603,0.1604921551557091
-0.09954933489990221,0.41479768894500624,0.23267384796549734,0.48230295833215786,50.26961250646401,0.1632825948876339
-0.1645079967527653,0.41999283748736216,0.12499605483439516,0.47881396472792537,50.2244461390862,0.1680825837840256
-0.11534646967418993,0.4998250276003883,0.10221755745226176,0.472367890414498,50.19854844675079,0.2553674721125188
-0.11900727335689812,0.5271895938659615,0.010181170953982688,0.47734830662756267,49.78674339030603,0.2049689619963172
-0.14730049374447723,0.45022858668211485,-0.009396291306588317,0.4799412141518566,49.61236818773777,0.1814886527933424
-0.293974599592492,0.3728922748083588,-0.029095655663136884,0.48545481443205124,49.496099860321436,0.2598741951801107
-0.30877127079952504,0.2714212678434637,-0.026585267696027027,0.4818879281725539,49.82753474090333,0.2522214181022114
-0.29080349718351334,0.21151502982958417,0.14778972293159978,0.4848964309684451,49.755155473363175,0.2346706713796042
-0.42659902054693877,0.3859877566901398,0.21452169431470347,0.48847627502897784,50.161994134860365,0.2413376182262771
-0.44547105980424123,0.2563324928327288,0.2534316948379694,0.49680506496374377,50.501906572732445,0.2834694559231646
-0.45131447872037456,0.2619756406219945,0.25559204305439537,0.4997816076471528,50.08166376142818,0.2750616334502109
-0.4923123721062773,0.26124846347674824,0.26510110390729913,0.5027610920081031,50.17109109179915,0.2514804436310979
-0.49851202179406473,0.21078092830119788,0.1861032184972552,0.4996176993178315,49.82823366064942,0.3357447992920933
-0.3818968286070457,0.22432812548457717,0.1720152093025273,0.5044947103099445,49.60995978302086,0.3013201907556808
-0.39395500713918474,0.2451292483249315,0.16357447827680024,0.5011159160173044,49.39530699053718,0.3499114347296485
-0.3504617450710305,0.10829709617787793,0.1662943606327603,0.5071684253440238,49.4537783224382,0.3555686991593143
-0.22237381155716013,0.13268875903401195,0.06285470763157898,0.5032900701433808,49.39302392846308,0.3199798091103437
-0.2545868213106033,0.1009975871808125,0.007512607853451328,0.49908853918069396,50.21531738021035,0.370663797287263
